framework,project,bug_id,bug_type,ppc,rc,fppt,uts,mts,errtf,errce,tpc,comment
defects4j,Time,15,SH SF,8,7263,1,1,115,0,25,197,
defects4j,Time,16,SL SH SF,1,72478,22,22,115,123,268,587,
defects4j,Time,17,SF,1,4594,1,1,115,6,15,22,
defects4j,Time,18,SF,1,4743,1,1,115,3,11,15,
defects4j,Time,19,SL SH SF,6,3373,1,1,115,9,15,69,
defects4j,Time,20,SF,15,6833,1,1,115,12,30,67,
defects4j,Time,22,SF,2,352230,85,85,115,389,1680,2804,
defects4j,Time,23,SF,0,310221,,110,115,229,85,354,
defects4j,Time,24,SH SF,0,461945,,110,115,338,1366,1810,
defects4j,Time,25,SH SF,0,545661,,110,115,1455,1459,3001,
defects4j,Time,26,OT,,,,,,,,,"Not SL, SH or SF bug. "
defects4j,Time,27,SF,0,361811,,110,115,242,303,584,
